,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist_name,PeakPos
0,0.0312,https://api.spotify.com/v1/audio-analysis/3V8sM5OOG6YfDuDLa2IIYJ,0.618,180520,0.727,3V8sM5OOG6YfDuDLa2IIYJ,0,3,0.196,-7.224,0,0.208,164.992,4,https://api.spotify.com/v1/tracks/3V8sM5OOG6YfDuDLa2IIYJ,audio_features,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,0.382,Used To This,Future Featuring Drake,14
0,0.187,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,0.852,195840,0.773,6mICuAdrwEjh6Y6lroV2Kg,3.05e-05,8,0.159,-2.921,0,0.0776,102.034,4,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,audio_features,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,0.908,Chantaje,Shakira Featuring Maluma,51
0,0.572,https://api.spotify.com/v1/audio-analysis/6hdkw1wzhIRYPlYDUtCY5m,0.416,210307,0.773,6hdkw1wzhIRYPlYDUtCY5m,0,8,0.105,-3.784,1,0.0949,122.65,4,https://api.spotify.com/v1/tracks/6hdkw1wzhIRYPlYDUtCY5m,audio_features,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,0.714,Love Me Now,John Legend,23
0,0.686,https://api.spotify.com/v1/audio-analysis/0DowsITFvHqUqg96WQR3s5,0.562,200987,0.298,0DowsITFvHqUqg96WQR3s5,0,6,0.388,-9.523,1,0.0862,77.903,3,https://api.spotify.com/v1/tracks/0DowsITFvHqUqg96WQR3s5,audio_features,spotify:track:0DowsITFvHqUqg96WQR3s5,0.577,Famous,21 Savage,94
0,0.0319,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,0.804,169345,0.66,1WIZiOuNO3woKfdlSK2gNn,0,10,0.103,-4.86,0,0.0726,94.053,4,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,audio_features,spotify:track:1WIZiOuNO3woKfdlSK2gNn,0.278,Transportin',Kodak Black,46
0,0.0578,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,0.737,245653,0.452,2y5aJvzXhHPA94U5GFAcXe,1.48e-05,0,0.187,-8.366,1,0.0534,117.962,4,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,audio_features,spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.0971,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2
0,0.0484,https://api.spotify.com/v1/audio-analysis/104buTcnP2AsxqB7U1FIZ4,0.59,169801,0.671,104buTcnP2AsxqB7U1FIZ4,0,9,0.0604,-6.098,1,0.0706,149.982,4,https://api.spotify.com/v1/tracks/104buTcnP2AsxqB7U1FIZ4,audio_features,spotify:track:104buTcnP2AsxqB7U1FIZ4,0.421,Heavy,Linkin Park Featuring Kiiara,45
0,0.0766,https://api.spotify.com/v1/audio-analysis/7KcGEssn7BnJdTgildK5y0,0.873,272453,0.561,7KcGEssn7BnJdTgildK5y0,2.93e-06,1,0.416,-7.013,1,0.272,139.064,4,https://api.spotify.com/v1/tracks/7KcGEssn7BnJdTgildK5y0,audio_features,spotify:track:7KcGEssn7BnJdTgildK5y0,0.428,No Frauds,"Nicki Minaj, Drake & Lil Wayne",14
0,0.000259,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.904,177000,0.611,7KXjTSCq5nL1LoYtL7XAwS,2.03e-05,1,0.0976,-6.842,0,0.0888,150.02,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.427,Humble.,Kendrick Lamar,1
0,0.0481,https://api.spotify.com/v1/audio-analysis/6DOBk1Pxe7q8YFI9Ozbrb3,0.606,191800,0.889,6DOBk1Pxe7q8YFI9Ozbrb3,3.56e-06,9,0.0933,-4.782,0,0.0519,97.988,4,https://api.spotify.com/v1/tracks/6DOBk1Pxe7q8YFI9Ozbrb3,audio_features,spotify:track:6DOBk1Pxe7q8YFI9Ozbrb3,0.313,I Got You,Bebe Rexha,43
0,0.24,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,0.743,213863,0.571,0ESJlaM8CE1jRWaNtwSNj8,0,7,0.291,-6.054,0,0.145,119.054,4,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,audio_features,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,0.497,Beibs In The Trap,Travis Scott,90
0,0.207,https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,0.683,190428,0.53,7F9vK8hNFMml4GtHsaXui6,0,5,0.394,-4.918,0,0.142,75.016,4,https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6,audio_features,spotify:track:7F9vK8hNFMml4GtHsaXui6,0.632,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,40
0,0.22,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,0.734,208733,0.687,1EaKU4dMbesXXd3BrLCtYG,0,4,0.215,-4.728,0,0.476,189.791,4,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,audio_features,spotify:track:1EaKU4dMbesXXd3BrLCtYG,0.478,Element.,Kendrick Lamar,16
0,0.408,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,0.719,250973,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6,0.235,-5.972,1,0.045,96.988,4,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,audio_features,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.488,Cranes In The Sky,Solange,74
0,0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437,Jocelyn Flores,XXXTentacion,31
0,0.33,https://api.spotify.com/v1/audio-analysis/3tJ4y2Zqx6gM9xOAuFfsSF,0.667,199179,0.709,3tJ4y2Zqx6gM9xOAuFfsSF,3.74e-06,9,0.077,-7.018,0,0.105,101.975,4,https://api.spotify.com/v1/tracks/3tJ4y2Zqx6gM9xOAuFfsSF,audio_features,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,0.238,Cool Girl,Tove Lo,84
0,0.0521,https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt,0.724,216558,0.548,2XlHu0HcujBCkWMdIAvrqt,7.4e-06,7,0.104,-8.062,0,0.0497,98.017,4,https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt,audio_features,spotify:track:2XlHu0HcujBCkWMdIAvrqt,0.39,Blem,Drake,38
0,0.055,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,0.602,185360,0.797,7zsXy7vlHdItvUSH8EwQss,0,6,0.187,-5.084,0,0.0534,92.928,4,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.487,Cold Water,Major Lazer Featuring Justin Bieber & MO,2
0,0.23,https://api.spotify.com/v1/audio-analysis/762UXiwEHYY97VL45sAUPR,0.542,194907,0.654,762UXiwEHYY97VL45sAUPR,0,8,0.241,-5.862,0,0.0537,144.971,4,https://api.spotify.com/v1/tracks/762UXiwEHYY97VL45sAUPR,audio_features,spotify:track:762UXiwEHYY97VL45sAUPR,0.564,2U,David Guetta Featuring Justin Bieber,16
0,0.914,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,0.589,221107,0.242,4VuS959DSpr82t3qBqCrWG,0,6,0.0887,-10.517,1,0.0442,89.749,4,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,audio_features,spotify:track:4VuS959DSpr82t3qBqCrWG,0.257,Supermarket Flowers,Ed Sheeran,75
0,0.0895,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,0.584,220883,0.54,3ebXMykcMXOcLeJ9xZ17XH,0,1,0.261,-7.786,0,0.0576,137.972,4,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,audio_features,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.19,Scared To Be Lonely,Martin Garrix & Dua Lipa,76
0,0.0542,https://api.spotify.com/v1/audio-analysis/7ALEBJ8LOQqXVJ2tqnXtoH,0.611,278800,0.789,7ALEBJ8LOQqXVJ2tqnXtoH,0,1,0.221,-5.825,1,0.258,133.815,4,https://api.spotify.com/v1/tracks/7ALEBJ8LOQqXVJ2tqnXtoH,audio_features,spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,0.156,Kill Jay Z,JAY-Z,55
0,0.0604,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF,0.67,222041,0.838,2L6orAlH8tBhiFTumIfMyF,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF,audio_features,spotify:track:2L6orAlH8tBhiFTumIfMyF,0.687,Call On Me,Starley,65
0,0.58,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,0.338,482830,0.34,5CQ30WqJwcep0pYcV4AMNc,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.205,Heaven,Kane Brown,72
0,0.221,https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5,0.87,204502,0.488,4Ro98RCK90oHqqSZUnTFq5,0,6,0.0767,-5.586,1,0.0537,106.008,4,https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5,audio_features,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.526,Down,Fifth Harmony Featuring Gucci Mane,42
0,0.061,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,0.927,343150,0.665,4Km5HrUvYTaSUfiSGPJeQR,0,11,0.123,-5.313,1,0.244,127.076,4,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.166,Bad And Boujee,Migos Featuring Lil Uzi Vert,1
0,0.357,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,0.599,224853,0.542,10M2Ex445zw585Ducldzkw,0,10,0.104,-7.274,1,0.0304,148.003,4,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,audio_features,spotify:track:10M2Ex445zw585Ducldzkw,0.388,In Case You Didn't Know,Brett Young,19
0,0.435,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,0.713,201667,0.419,6AGON2BGdPmPMJGiiNuuwl,2.87e-06,11,0.126,-10.668,1,0.356,91.634,4,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,audio_features,spotify:track:6AGON2BGdPmPMJGiiNuuwl,0.246,Immortal,J. Cole,11
0,0.0151,https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G,0.884,220307,0.346,2fQrGHiQOvpL9UgPvtYy6G,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G,audio_features,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,0.376,Bank Account,21 Savage,12
0,0.44,https://api.spotify.com/v1/audio-analysis/2wxfu24GQpEZQrjDJm5Ac1,0.637,180053,0.444,2wxfu24GQpEZQrjDJm5Ac1,5.46e-06,0,0.0954,-6.355,1,0.0417,139.775,4,https://api.spotify.com/v1/tracks/2wxfu24GQpEZQrjDJm5Ac1,audio_features,spotify:track:2wxfu24GQpEZQrjDJm5Ac1,0.319,Every Little Thing,Carly Pearce,50
0,0.427,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,0.725,176320,0.42,7vu0JkJh0ldukEYbTVcqd0,0,8,0.061,-6.811,1,0.0811,113.975,4,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,audio_features,spotify:track:7vu0JkJh0ldukEYbTVcqd0,0.424,Issues,Julia Michaels,77
0,0.124,https://api.spotify.com/v1/audio-analysis/4JjIIBNoho0V2gZjH4nEzR,0.521,176987,0.805,4JjIIBNoho0V2gZjH4nEzR,0.000219,9,0.33,-4.481,1,0.0289,141.967,4,https://api.spotify.com/v1/tracks/4JjIIBNoho0V2gZjH4nEzR,audio_features,spotify:track:4JjIIBNoho0V2gZjH4nEzR,0.549,Think A Little Less,Michael Ray,54
0,0.326,https://api.spotify.com/v1/audio-analysis/6WAxKNbZoGNzQTIvdMqkFs,0.619,206400,0.539,6WAxKNbZoGNzQTIvdMqkFs,0,1,0.106,-5.688,0,0.0409,112.006,4,https://api.spotify.com/v1/tracks/6WAxKNbZoGNzQTIvdMqkFs,audio_features,spotify:track:6WAxKNbZoGNzQTIvdMqkFs,0.387,Sex With Me,Rihanna,83
0,0.391,https://api.spotify.com/v1/audio-analysis/7yeNCRqvnoAskALhUuSxwi,0.831,214854,0.814,7yeNCRqvnoAskALhUuSxwi,0,5,0.109,-5.18,1,0.474,161.041,4,https://api.spotify.com/v1/tracks/7yeNCRqvnoAskALhUuSxwi,audio_features,spotify:track:7yeNCRqvnoAskALhUuSxwi,0.846,Say A',A Boogie Wit da Hoodie,75
0,0.0735,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,0.624,170827,0.876,0afhq8XCExXpqazXczTSve,0,9,0.327,-3.374,1,0.1,99.943,4,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,0.781,Galway Girl,Ed Sheeran,53
0,0.642,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,0.58,331480,0.519,3pjUyVbFmM96tYhSaKJwTt,0.00116,11,0.0936,-10.653,0,0.251,107.401,4,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,audio_features,spotify:track:3pjUyVbFmM96tYhSaKJwTt,0.234,Change,J. Cole,21
0,0.515,https://api.spotify.com/v1/audio-analysis/1jkIErXa3YNUX5QIyO6GGR,0.759,237507,0.245,1jkIErXa3YNUX5QIyO6GGR,0.000154,6,0.102,-6.545,1,0.138,96.992,4,https://api.spotify.com/v1/tracks/1jkIErXa3YNUX5QIyO6GGR,audio_features,spotify:track:1jkIErXa3YNUX5QIyO6GGR,0.225,Losin Control,Russ,62
0,0.0304,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,0.681,184040,0.845,5OUSPcqhYTOzpbXzoEvKim,0,11,0.197,-5.147,0,0.0525,132.023,4,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim,audio_features,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.761,The Fighter,Keith Urban Featuring Carrie Underwood,38
0,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.58,Ride,twenty one pilots,5
0,0.225,https://api.spotify.com/v1/audio-analysis/2gYiCTytrSRtuaHP1Nac6u,0.548,206213,0.898,2gYiCTytrSRtuaHP1Nac6u,0,0,0.1,-2.561,0,0.0459,145.953,4,https://api.spotify.com/v1/tracks/2gYiCTytrSRtuaHP1Nac6u,audio_features,spotify:track:2gYiCTytrSRtuaHP1Nac6u,0.596,Fast,Luke Bryan,58
0,0.0793,https://api.spotify.com/v1/audio-analysis/6YVpU5vVxezJCYeQUxIkRT,0.795,199849,0.611,6YVpU5vVxezJCYeQUxIkRT,3.04e-06,5,0.0853,-5.224,0,0.0711,110.016,4,https://api.spotify.com/v1/tracks/6YVpU5vVxezJCYeQUxIkRT,audio_features,spotify:track:6YVpU5vVxezJCYeQUxIkRT,0.404,What Lovers Do,Maroon 5 Featuring SZA,12
0,0.199,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.798,202547,0.539,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.41,Young Dumb & Broke,Khalid,25
0,0.238,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,0.457,210091,0.627,6uBhi9gBXWjanegOb2Phh0,0,5,0.116,-5.091,0,0.111,101.384,4,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,audio_features,spotify:track:6uBhi9gBXWjanegOb2Phh0,0.535,Stay,Zedd & Alessia Cara,7
0,0.107,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.688,191600,0.325,1Tt4sE4pXi57mTD1GCzsqm,0,5,0.0837,-8.083,0,0.251,110.888,4,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.274,Needed Me,Rihanna,7
0,0.00155,https://api.spotify.com/v1/audio-analysis/08wJ1B9yu9sPeoRa5fbpr3,0.723,216800,0.824,08wJ1B9yu9sPeoRa5fbpr3,0.167,11,0.333,-5.911,0,0.0331,123.011,4,https://api.spotify.com/v1/tracks/08wJ1B9yu9sPeoRa5fbpr3,audio_features,spotify:track:08wJ1B9yu9sPeoRa5fbpr3,0.757,Ain't My Fault,Zara Larsson,76
0,0.618,https://api.spotify.com/v1/audio-analysis/7oAraczbemGSNWqnbkU87R,0.515,201000,0.378,7oAraczbemGSNWqnbkU87R,0,5,0.172,-8.264,1,0.065,91.883,4,https://api.spotify.com/v1/tracks/7oAraczbemGSNWqnbkU87R,audio_features,spotify:track:7oAraczbemGSNWqnbkU87R,0.536,Too Good,Drake Featuring Rihanna,14
0,0.0715,https://api.spotify.com/v1/audio-analysis/1uL78kFWxhz3umTMWJu8n5,0.813,207039,0.528,1uL78kFWxhz3umTMWJu8n5,0,6,0.125,-6.305,0,0.313,79.532,4,https://api.spotify.com/v1/tracks/1uL78kFWxhz3umTMWJu8n5,audio_features,spotify:track:1uL78kFWxhz3umTMWJu8n5,0.131,Sauce It Up,Lil Uzi Vert,49
0,0.585,https://api.spotify.com/v1/audio-analysis/2H3wWrnO758y0fPH7Ilerg,0.769,144733,0.156,2H3wWrnO758y0fPH7Ilerg,0.015,11,0.102,-10.7,0,0.035,105.95,4,https://api.spotify.com/v1/tracks/2H3wWrnO758y0fPH7Ilerg,audio_features,spotify:track:2H3wWrnO758y0fPH7Ilerg,0.527,Depression & Obsession,XXXTentacion,91
0,0.0864,https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg,0.672,275253,0.546,6IZvVAP7VPPnsGX6bvgkqg,5.75e-06,4,0.152,-6.992,0,0.0519,138.887,4,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg,audio_features,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,0.399,Pride.,Kendrick Lamar,37
0,0.0651,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,0.797,173600,0.844,4dVpf9jZjcORqGTLUaeYj9,0,11,0.087,-5.482,1,0.275,170.142,4,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,audio_features,spotify:track:4dVpf9jZjcORqGTLUaeYj9,0.522,Plain Jane,A$AP Ferg,55
0,0.0173,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,0.916,183695,0.571,4JDZl9nKIAhAhDjw753u4X,1.11e-06,10,0.153,-8.241,0,0.2,103.521,4,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,audio_features,spotify:track:4JDZl9nKIAhAhDjw753u4X,0.467,For Free,DJ Khaled Featuring Drake,13
0,0.00755,https://api.spotify.com/v1/audio-analysis/0o7glLPfZgns8ZF14Wlpf7,0.811,172599,0.596,0o7glLPfZgns8ZF14Wlpf7,1.15e-05,11,0.0588,-5.428,1,0.0621,130.03,4,https://api.spotify.com/v1/tracks/0o7glLPfZgns8ZF14Wlpf7,audio_features,spotify:track:0o7glLPfZgns8ZF14Wlpf7,0.673,Love So Soft,Kelly Clarkson,57
0,0.0198,https://api.spotify.com/v1/audio-analysis/4lnAN2S1fcI0SjxEbksZVr,0.707,186113,0.611,4lnAN2S1fcI0SjxEbksZVr,3.59e-06,2,0.0651,-4.474,1,0.0639,123.006,4,https://api.spotify.com/v1/tracks/4lnAN2S1fcI0SjxEbksZVr,audio_features,spotify:track:4lnAN2S1fcI0SjxEbksZVr,0.288,Fetish,Selena Gomez Featuring Gucci Mane,27
0,0.0293,https://api.spotify.com/v1/audio-analysis/2xTft6GEZeTyWNpdX94rkf,0.872,307773,0.723,2xTft6GEZeTyWNpdX94rkf,0,1,0.327,-5.968,1,0.247,93.279,4,https://api.spotify.com/v1/tracks/2xTft6GEZeTyWNpdX94rkf,audio_features,spotify:track:2xTft6GEZeTyWNpdX94rkf,0.845,All Eyez,The Game Featuring Jeremih,79
0,0.0613,https://api.spotify.com/v1/audio-analysis/3kciYQvHGFkQYaZd0m1Pbc,0.568,242053,0.609,3kciYQvHGFkQYaZd0m1Pbc,9.11e-06,5,0.0954,-7.698,0,0.279,143.351,4,https://api.spotify.com/v1/tracks/3kciYQvHGFkQYaZd0m1Pbc,audio_features,spotify:track:3kciYQvHGFkQYaZd0m1Pbc,0.396,Home,gnash Featuring Johnny Yukon,76
0,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.635,Closer,The Chainsmokers Featuring Halsey,1
0,0.0677,https://api.spotify.com/v1/audio-analysis/5Feu0AyHLrW0mCRAyUnZ6W,0.587,180252,0.628,5Feu0AyHLrW0mCRAyUnZ6W,1.88e-06,1,0.122,-5.703,1,0.0431,92.003,4,https://api.spotify.com/v1/tracks/5Feu0AyHLrW0mCRAyUnZ6W,audio_features,spotify:track:5Feu0AyHLrW0mCRAyUnZ6W,0.65,Losing Sleep,Chris Young,63
0,0.171,https://api.spotify.com/v1/audio-analysis/3muBQDekYAg7jm6hDu6R0Z,0.587,254694,0.711,3muBQDekYAg7jm6hDu6R0Z,0,1,0.125,-6.33,1,0.42,98.008,4,https://api.spotify.com/v1/tracks/3muBQDekYAg7jm6hDu6R0Z,audio_features,spotify:track:3muBQDekYAg7jm6hDu6R0Z,0.401,First Day Out,Tee Grizzley,61
0,0.0242,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,0.589,223973,0.658,0hy1SOTEn9ifXTzOwnCwEr,0,11,0.118,-5.288,0,0.203,77.521,4,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,audio_features,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,0.254,Money On You,Chris Blue,66
0,0.61,https://api.spotify.com/v1/audio-analysis/4BHSjbYylfOH5WAGusDyni,0.648,160293,0.691,4BHSjbYylfOH5WAGusDyni,0,1,0.224,-7.935,1,0.239,69.982,4,https://api.spotify.com/v1/tracks/4BHSjbYylfOH5WAGusDyni,audio_features,spotify:track:4BHSjbYylfOH5WAGusDyni,0.62,Yah.,Kendrick Lamar,32
0,0.789,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,0.857,194347,0.378,2z3joGXrdGL2iEjIKQTiN1,0.000171,7,0.119,-8.371,0,0.0928,119.976,3,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,audio_features,spotify:track:2z3joGXrdGL2iEjIKQTiN1,0.638,Ville Mentality,J. Cole,24
0,0.00842,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,0.796,173987,0.61,1zi7xx7UVEFkmKfv06H8x0,0.00286,1,0.351,-5.857,1,0.0516,103.99,4,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.409,One Dance,Drake Featuring WizKid & Kyla,1
0,0.0183,https://api.spotify.com/v1/audio-analysis/00NAQYOP4AmWR549nnYJZu,0.674,265600,0.779,00NAQYOP4AmWR549nnYJZu,7.35e-06,0,0.474,-5.779,1,0.0509,109.933,4,https://api.spotify.com/v1/tracks/00NAQYOP4AmWR549nnYJZu,audio_features,spotify:track:00NAQYOP4AmWR549nnYJZu,0.728,Secrets,The Weeknd,47
0,0.0466,https://api.spotify.com/v1/audio-analysis/0ifooM33X1iBxVYyOkSbXW,0.853,220173,0.65,0ifooM33X1iBxVYyOkSbXW,7.27e-06,7,0.089,-7.03,0,0.0837,113.993,4,https://api.spotify.com/v1/tracks/0ifooM33X1iBxVYyOkSbXW,audio_features,spotify:track:0ifooM33X1iBxVYyOkSbXW,0.858,A Lonely Night,The Weeknd,69
0,0.0642,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,0.893,223413,0.745,5bcTCxgc7xVfSaMV3RuVke,0,11,0.0943,-3.105,0,0.0571,101.018,4,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.874,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",20
0,0.0331,https://api.spotify.com/v1/audio-analysis/4Zxdw0Hno7YDu0IzvY76Qo,0.694,265366,0.493,4Zxdw0Hno7YDu0IzvY76Qo,2.04e-06,1,0.431,-8.581,1,0.373,166.457,4,https://api.spotify.com/v1/tracks/4Zxdw0Hno7YDu0IzvY76Qo,audio_features,spotify:track:4Zxdw0Hno7YDu0IzvY76Qo,0.322,Rent Money,Future,54
0,0.101,https://api.spotify.com/v1/audio-analysis/4Qtw0HNKSbIRT5sWUnbRXc,0.568,240280,0.562,4Qtw0HNKSbIRT5sWUnbRXc,6.16e-05,9,0.363,-7.775,1,0.0418,133.647,4,https://api.spotify.com/v1/tracks/4Qtw0HNKSbIRT5sWUnbRXc,audio_features,spotify:track:4Qtw0HNKSbIRT5sWUnbRXc,0.236,Vice,Miranda Lambert,47
0,0.00369,https://api.spotify.com/v1/audio-analysis/3JKhmIlixlYwFLzrkc6drb,0.515,217547,0.847,3JKhmIlixlYwFLzrkc6drb,6.66e-05,5,0.293,-2.951,1,0.039,168.104,4,https://api.spotify.com/v1/tracks/3JKhmIlixlYwFLzrkc6drb,audio_features,spotify:track:3JKhmIlixlYwFLzrkc6drb,0.647,Learn To Let Go,Kesha,97
